,0,1,2,3,4,5,6,7,8,Time,Event,hr
17,-0.3870605,0.33052292,-0.77721566,0.3297449,0.77571356,0.39262253,-0.11934425,-0.12357123,0.5301922,90.0,0,0.16546443
18,0.131284,-0.8301917,0.16534218,0.6296874,-0.32586724,0.85515314,0.501434,0.14812765,0.503288,37.27713,1,-0.078664325
19,-0.8417021,0.71877813,0.64300823,0.81974334,-0.7427376,-0.83643985,-0.72316885,-0.20124258,-0.15138628,90.0,0,-0.18759859
20,0.12443676,-0.7555129,-0.597201,0.6232887,-0.06402485,0.61587644,-0.98514724,0.10318545,0.8638643,46.513695,1,-0.03282214
21,0.16435091,-0.58780855,0.43551514,-0.2420283,0.33676788,-0.94136053,0.27180073,-0.93560416,0.48956132,90.0,0,0.08164067
22,-0.054173995,-0.7564913,0.08527185,-0.8664511,0.30672973,0.99217266,0.5387947,0.14754823,-0.7947295,2.0420659,1,-0.028018242
23,0.39966816,0.32233572,-0.90180576,0.5845986,0.03743318,-0.14826462,0.57637435,-0.17686155,-0.03794745,57.066914,1,0.16170499
24,-0.6367423,-0.3573622,0.69106597,-0.6261925,-0.16541788,0.978069,-0.5268004,0.83366466,0.8367949,90.0,0,-0.008762839
25,-0.8174073,-0.07269455,0.004432671,-0.3726621,-0.90532094,-0.51662874,-0.8089407,-0.5235002,0.61558217,63.35562,1,-0.06714681
26,0.78995657,-0.9135542,-0.39610633,0.9611644,0.079009645,0.25261873,-0.9889092,-0.030181114,0.9766571,90.0,0,-0.2099124
27,-0.24962895,-0.8059237,-0.07618248,0.92600894,-0.31633878,0.5978455,0.59769267,-0.5835034,-0.1132646,30.775166,1,-0.080468155
28,0.43120256,-0.17896043,-0.6179861,0.9349886,0.30150074,0.7309197,-0.9495153,-0.46618837,0.0041422006,3.4191787,1,0.20083463
29,-0.8651027,0.9860665,-0.52707523,-0.25141564,-0.5719762,-0.7891083,-0.53504044,-0.39877972,0.26888454,22.112629,1,-0.22520714
30,-0.43753043,-0.27544647,-0.9881143,-0.26856175,0.067771964,-0.67596835,0.19486621,-0.41369507,0.264101,90.0,0,0.15871422
31,-0.9476068,0.7751869,-0.96776277,-0.7460839,0.5543249,-0.90820956,0.4219974,0.9420923,0.7433659,20.613089,1,-0.21281265
32,0.4203233,0.9170195,-0.14037332,0.7457578,-0.28808466,0.8595273,-0.7024447,0.88005805,0.6654324,7.350167,1,-0.15683691
33,0.6921097,-0.752154,0.1929738,-0.96721506,0.44236875,-0.98452497,-0.83035547,-0.5490032,0.7502491,59.645226,1,-0.16162424
34,-0.27284735,0.07991987,0.13620643,-0.5490733,0.14429353,0.3219036,-0.4035092,-0.16274628,-0.09382215,5.198277,1,0.34227774
35,0.86470133,0.1749875,0.89650476,0.11206951,0.0011228417,-0.9929356,-0.03822191,0.85491,-0.6032686,89.14653,1,-0.101257436
36,-0.89581776,-0.18644221,-0.25520703,0.7143061,-0.94677776,0.8402985,0.361806,0.808452,0.21505815,39.041245,1,-0.11750322
37,0.6239066,-0.32891226,-0.30086756,-0.22025155,0.50959414,-0.26141766,-0.5155604,0.8753367,0.81602216,90.0,0,0.008901852
38,-0.30240536,0.26927614,-0.45231557,-0.58776975,-0.32732093,-0.34580022,0.7645522,0.6446076,0.41924646,90.0,0,0.25195864
39,0.91869044,-0.15491329,-0.50993395,-0.7652031,-0.39789328,-0.70947254,-0.8156278,0.2058644,-0.2716251,54.22935,1,-0.12524879
40,0.12914069,-0.6173286,0.3538117,-0.5689891,-0.4439528,0.48352084,0.11947579,-0.33032718,0.08597756,46.898766,1,0.065441854
41,0.3879694,0.8242642,0.16142642,-0.53462726,0.49339527,0.55553806,-0.5991974,0.64114845,-0.07013029,40.495434,1,-0.11558798
42,0.5595333,-0.52504355,-0.33483946,0.90739423,0.31563014,0.5457557,0.37674868,-0.59139174,-0.0586225,64.61966,1,-0.033876993
43,0.61792773,0.35007027,-0.98794425,-0.8251845,-0.30641055,0.88873106,-0.017619038,-0.45964748,-0.27915257,65.70992,1,0.0053683803
44,-0.57869476,-0.15759988,-0.56392914,0.691505,-0.087458804,-0.44039595,0.8657833,-0.3712973,0.81942934,2.5626922,1,0.09017609
45,-0.91316384,0.4142301,-0.03222192,-0.11155788,-0.9273533,-0.91863364,-0.33449277,0.89423907,0.23531996,22.786476,1,-0.15461081
46,-0.2622503,0.22395408,-0.5877369,-0.6698671,-0.27636546,0.7267067,0.018803455,-0.40619698,0.9005033,13.233689,1,0.299016
47,0.6319322,-0.35405213,0.94419646,0.9747022,-0.18267973,0.3118462,-0.1886936,-0.4853038,-0.8346946,20.659826,1,-0.004692033
48,-0.4727793,-0.45704028,-0.20272183,-0.6302279,0.9076368,-0.79424024,0.25041705,-0.11660522,-0.1529639,45.825794,1,0.044505253
49,-0.25601643,0.7366294,-0.43904603,-0.9588477,0.83619404,0.7289606,-0.4461964,0.046975095,-0.78182364,65.73548,1,-0.04201085
50,-0.8131459,0.67493224,-0.17946857,0.32343307,0.8864011,-0.5097388,-0.9736803,-0.9517032,0.4187714,21.03965,1,-0.1731261
51,0.84910375,-0.06533945,-0.2497817,0.08572085,0.7178337,0.30430776,-0.5340402,0.5491604,-0.73077303,42.997498,1,-0.084888645
52,-0.66888005,0.22536457,-0.52243316,0.4095571,-0.30096295,-0.44515207,0.9978368,-0.91876775,0.29164505,45.60956,1,0.008519236
53,-0.9226008,0.5204205,-0.5398201,-0.8203363,0.29689944,0.46520242,0.35619062,-0.8961981,-0.4113861,31.768343,1,-0.1739078
54,-0.09782331,-0.4257934,0.62102693,-0.7377698,0.22435872,0.9764299,0.8051131,-0.5556859,-0.9998362,2.2956817,1,0.22579281
55,0.9611947,0.765426,0.8389449,-0.16899289,0.48923093,-0.574337,-0.21539186,0.7030961,-0.74477553,27.515516,1,-0.2135584
56,0.78773075,-0.006984055,-0.14780869,-0.38870722,0.83369756,0.03524692,0.60805273,0.7153036,0.8447647,59.02493,1,-0.047042336
57,-0.39323854,-0.3203783,0.19014776,-0.117351726,0.86568505,-0.2048719,-0.0444439,0.23437218,-0.19052103,3.3780184,1,0.16693887
58,0.98495686,-0.8022974,-0.55879337,-0.35468975,-0.7045543,-0.43156153,0.5584906,0.045784,-0.9320927,37.363327,1,-0.21991637
59,0.9652452,0.23201296,-0.882121,0.32233754,-0.24326126,-0.72865343,0.12732919,0.45415992,0.3422532,90.0,0,-0.1508382
60,-0.5049737,0.049732443,0.07532689,0.4336067,-0.2802653,0.5954652,0.2558437,-0.9233368,0.09295804,58.328194,1,0.166779
61,0.7238242,0.13514833,-0.64834344,0.020752741,0.5138917,-0.7797896,0.6341981,-0.66503674,0.06815299,36.070633,1,-0.013037702
62,-0.22851303,-0.5027525,0.294865,-0.9252158,0.5200916,0.053881276,0.75154245,0.04143664,-0.92993367,90.0,0,0.12923825
63,-0.71279806,0.5912092,-0.016047902,-0.116241455,-0.36313045,-0.43090162,0.93177265,-0.13406134,0.7680061,50.790363,1,-0.12268619
64,0.29632625,0.7168553,0.7048991,0.91262406,0.39588448,0.6107939,0.46625578,0.21045367,0.43470827,31.95615,1,-0.039333113
65,0.43150082,-0.9181844,0.03222167,0.5853027,-0.51407564,-0.069704026,-0.13002858,-0.19442566,-0.75632095,28.76708,1,-0.15892427
66,0.051423084,-0.10750327,0.3267855,0.09882612,-0.94491416,-0.936164,0.40271962,0.41516224,0.91987824,14.097509,1,0.4263367
67,0.7534094,-0.06388067,0.25181302,-0.08563654,-0.55410755,-0.246646,-0.79223156,0.33305424,-0.61593974,37.677105,1,-0.026473874
68,-0.049064424,0.9348732,-0.93666214,-0.6965401,-0.40284163,0.88361394,0.8176836,-0.67599833,0.96223557,36.450874,1,-0.12728499
69,0.50149506,0.07995416,0.86340576,0.76121426,-0.21736701,0.31268638,0.2947703,-0.3460636,-0.6412197,10.61858,1,0.16643272
70,-0.06638025,-0.47343794,-0.28986976,0.90828794,-0.077724256,0.36978292,-0.32754022,0.99172217,0.31753522,90.0,0,0.19144319
71,-0.6079811,-0.803632,0.8863611,0.8895557,0.24265675,-0.966017,-0.5489302,0.60255355,0.75091964,9.747032,1,-0.15645011
72,-0.09202037,-0.26895878,-0.45154998,-0.766059,-0.76851094,0.90520537,0.61725223,-0.67044127,-0.5858999,4.5696692,1,0.34230876
73,0.3111031,0.5293284,0.62062967,-0.67332464,0.9682566,-0.54439586,0.17883086,0.17523152,0.9347238,20.954197,1,0.07872936
74,0.3153349,0.16980854,0.037545156,0.52931505,-0.7878895,-0.9958162,0.90497774,-0.002684641,-0.34332925,69.599976,1,0.28890327
75,-0.26389349,0.60768664,-0.23525958,0.54033834,-0.119076,0.68815494,-0.8475919,-0.037743345,-0.06630058,66.21488,1,0.04072541
76,-0.47134405,0.8872295,0.8100569,-0.11280739,-0.8056808,-0.5864337,-0.45701632,-0.031560455,-0.32324576,90.0,0,-0.1553293
77,0.54827213,-0.047946785,0.740741,0.9915635,-0.5603281,0.22334276,0.69500464,0.89047325,-0.41982716,90.0,0,0.13080607
78,0.4540855,-0.9699677,0.75828487,-0.8721229,0.4667908,0.9892208,0.0023795615,-0.581332,0.18928717,23.535404,1,-0.17749223
79,0.24829996,0.33614546,-0.6547765,0.7974254,0.24198273,-0.9128626,0.36808214,-0.6078319,-0.94531846,63.892555,1,0.24139762
80,0.10190655,0.62662727,0.7198823,-0.79295814,0.32608557,0.42015046,-0.410966,0.942728,-0.44262505,37.761703,1,0.062158827
81,-0.8600356,0.038560722,0.38862976,-0.51068044,-0.3228356,0.12725596,0.7733563,0.49465182,-0.5808161,31.141356,1,-0.08997576
82,-0.49644586,0.047761377,0.5379174,0.23752356,0.0026485326,0.19425067,0.51212007,0.074159585,0.79550546,9.0892515,1,0.17407584
83,0.894135,0.83070904,0.50903666,-0.507358,-0.22945711,-0.4400001,0.3153205,-0.35155675,0.5087832,90.0,0,-0.21216199
84,-0.7729818,0.5507295,0.17180395,0.6707774,-0.1382487,0.2499289,0.10882426,0.9513425,0.5109488,79.59173,1,-0.13300788
85,0.0896265,-0.6519358,0.80822843,-0.5883244,0.30008653,0.8729437,-0.55284077,-0.5481529,0.70363784,3.6557622,1,0.044127703
86,0.65531003,-0.2965933,-0.46980742,-0.74522305,0.9758722,0.6706862,0.7987832,0.027358651,-0.77123034,90.0,0,-0.0011262753
87,-0.89483935,-0.3388358,0.84066087,0.89516366,0.68232775,-0.6826417,-0.16015366,-0.5075142,-0.58930045,28.30223,1,-0.13633165
88,0.3696517,-0.027776664,-0.35018072,-0.7995711,0.08952674,-0.3059497,-0.21780838,-0.3789825,-0.22560959,43.27732,1,0.27918565
89,0.11171917,-0.9717124,0.69529396,0.8438397,0.10105938,-0.46395776,0.980478,-0.23361194,0.3873108,69.74647,1,-0.1451084
90,0.3799051,-0.13138187,-0.6016837,0.93315876,-0.87261826,-0.029701224,-0.55853856,-0.41205174,0.65705466,90.0,0,0.25433078
91,-0.26546887,-0.83330345,-0.607382,0.7207468,0.9540577,-0.4640357,0.35081798,-0.837602,0.44693118,90.0,0,-0.097269654
92,-0.16712677,0.83631986,-0.37692767,0.882934,0.006494854,-0.30221415,0.2940392,-0.5005076,-0.5404728,90.0,0,-0.08557487
93,-0.60730714,0.91979915,-0.014172545,0.5032299,-0.052016236,0.17508031,0.16827796,0.9597726,0.33686626,40.973476,1,-0.18635975
94,-0.5204611,-0.9696047,-0.5626357,-0.088960715,-0.21315932,0.6246525,0.5711135,-0.82180804,0.90402144,90.0,0,-0.18588923
95,0.054913353,0.19280793,-0.18988645,0.2990019,0.7426526,0.34787193,0.9401971,0.4022445,0.6434415,8.584161,1,0.39221165
96,-0.9099208,0.34539703,0.30950528,-0.7965079,0.684775,0.22834481,-0.80334383,0.18893424,-0.043168303,1.8511833,1,-0.14315647
97,-0.5334129,-0.96048784,-0.26886544,0.23970215,-0.34144172,-0.3854907,0.5022425,0.5172493,0.43753168,2.7909355,1,-0.18540177
98,-0.7976361,0.032331914,0.11559732,0.48960906,0.8063554,-0.26192227,-0.14267306,0.46553499,0.32527283,15.732414,1,-0.053623844
99,0.1157398,-0.29972073,-0.6092953,-0.63238525,-0.8368334,-0.8375983,0.69159645,-0.2326545,-0.8785207,9.853722,1,0.31644842
100,0.7928513,-0.55345905,-0.46375114,-0.6110043,0.93500215,-0.7749198,0.4443265,0.86417747,0.3360026,90.0,0,-0.14055495
101,0.71745324,-0.5151058,0.34785596,0.40174267,-0.083334975,0.74109125,0.3887722,0.7897556,0.5064087,90.0,0,-0.101766326
102,0.040580843,-0.002623568,-0.09254475,-0.9567063,0.0702828,-0.15405354,-0.6849328,-0.7618606,-0.101296246,12.273961,1,0.4434582
103,-0.9201739,0.9731598,-0.24375814,-0.23578161,-0.8977474,-0.14665534,-0.96850914,-0.9398127,-0.32180154,90.0,0,-0.22822306
104,0.6419379,-0.08235784,-0.97031885,-0.67355996,0.47984543,0.47658747,0.50904584,-0.29666126,-0.2954461,14.491255,1,0.052517474
105,0.6041513,-0.20372424,0.454382,0.16224602,-0.27131665,-0.839987,-0.76774925,0.77911747,-0.09531898,90.0,0,0.060026713
106,0.9880091,-0.2722061,-0.5000914,-0.29892135,-0.3138278,0.27471346,-0.97452486,0.5265373,-0.16717075,23.661594,1,-0.16256373
107,-0.1355216,-0.03776997,-0.1015751,-0.005058202,-0.3081914,-0.093307726,-0.19069733,0.036485437,0.24653818,6.090967,1,0.41884443
108,-0.51791877,0.016874298,0.18924384,-0.9661034,0.040987477,-0.5214135,-0.1909229,0.6530603,-0.34752882,34.868645,1,0.15772372
109,-0.03356615,-0.9505177,-0.38249823,0.2794422,-0.36967644,-0.588405,-0.41868865,0.9087566,-0.82639635,15.610916,1,-0.13387547
110,-0.07328447,-0.8832262,0.077316485,-0.70792854,0.2681696,-0.4712051,0.38183078,-0.30570787,-0.99166304,90.0,0,-0.10332668
111,-0.41021058,-0.83621114,-0.009920737,-0.42221987,0.27998373,-0.00012810514,-0.92791027,-0.3627322,-0.021881618,52.21749,1,-0.12513427
112,0.14440769,-0.7902574,0.29994258,-0.31260464,-0.6341574,0.6106534,-0.8627532,0.8595397,0.41253233,67.65181,1,-0.056734554
113,-0.04881796,-0.97767824,-0.21974938,0.29159683,0.7178262,0.23552799,-0.20458516,-0.10528123,0.7465907,90.0,0,-0.1454213
114,-0.29728538,-0.8696848,-0.114654884,0.99691826,-0.24045427,-0.6138906,-0.90973973,-0.6580622,-0.3518712,16.523243,1,-0.11943205
115,0.14855666,0.33117682,-0.91436213,0.8723602,-0.5287233,-0.701876,0.061658867,0.35517165,-0.3854944,32.094673,1,0.28518766
116,0.33888245,-0.4114123,0.80434304,0.7613895,-0.85761124,-0.69919497,0.39611736,-0.9997598,0.6436272,90.0,0,0.14529724
117,-0.28752038,0.48923978,-0.9115256,-0.58147115,-0.8583896,-0.6403524,-0.23115754,-0.016896378,0.8321827,90.0,0,0.11661482
118,0.25434804,0.41295964,-0.83577865,-0.4264258,0.9834638,0.1208446,0.57563484,-0.93503505,-0.83184755,24.133942,1,0.1856203
119,-0.7815336,-0.9694283,0.84395796,-0.49272943,0.99313825,0.4762597,-0.49877843,0.98360926,0.7370677,75.467926,1,-0.21621111
120,-0.670004,-0.6293562,0.36037228,-0.8434395,0.16904972,-0.86679417,-0.5574048,0.8968799,-0.0028567254,90.0,0,-0.119499676
121,0.14742593,-0.46063346,-0.11987671,-0.7339952,0.03323262,-0.8920884,-0.9035013,0.3592955,-0.89003676,36.031456,1,0.18675716
122,0.042567693,-0.467947,-0.6246121,0.14663778,-0.4070734,-0.08723525,-0.72205234,-0.74702865,-0.7869421,46.3967,1,0.1983102
123,-0.8568798,0.10742744,0.512011,0.5847337,0.9156896,-0.6632153,-0.7287621,-0.06009044,0.722015,32.568638,1,-0.091428466
124,0.53413856,0.11635622,-0.6864335,-0.21747486,0.43869156,-0.25317463,-0.9217613,0.16776793,0.44026917,69.439224,1,0.13388845
125,0.429543,-0.6702683,-0.32801682,-0.18165542,-0.15903717,-0.77168304,-0.22893694,0.013264373,0.42112136,47.113136,1,-0.052261915
126,0.13889538,-0.19013888,0.85519475,0.19616713,0.94958174,0.7347527,0.3472522,0.798627,0.98247933,78.47001,1,0.3729926
127,-0.5582455,0.38211304,0.83755857,-0.9651997,0.598978,-0.8211941,0.8331086,0.22402674,-0.6758611,34.731487,1,0.03013434
128,-0.92117965,0.655643,-0.7210161,0.87908274,-0.8182695,0.67595696,-0.15293491,0.7454707,0.5371485,12.863663,1,-0.19364922
129,0.7057646,-0.059515815,0.42753664,-0.36266482,-0.9056535,-0.53519976,-0.9972767,-0.2739437,-0.012342326,2.1522877,1,0.006756403
130,-0.9611858,-0.98454034,0.37292713,-0.7991283,-0.852309,-0.00880365,0.4363186,0.9543305,-0.4092054,0.61765206,1,-0.23168163
131,-0.76496404,-0.86292684,-0.5849786,-0.7998907,-0.9932313,-0.4298526,-0.6715862,-0.9635002,-0.29073602,13.780284,1,-0.19889767
132,0.65183157,-0.39267698,0.42019948,0.45746988,-0.94888705,0.9235702,-0.7219812,0.43492997,-0.24111374,69.96453,1,-0.029707838
133,0.73644507,0.98992205,-0.6133541,0.63891125,0.011005895,0.9308621,0.316178,0.1864758,-0.5409531,90.0,0,-0.21439561
134,0.43740013,-0.42359743,0.69151723,0.9545273,-0.98441404,0.9092662,-0.28307942,-0.023368642,0.84817106,0.62206984,1,0.0828118
135,0.5519154,-0.51355505,-0.8062946,0.68245244,0.49412027,0.71667886,-0.23191734,-0.01577258,-0.06996275,52.928978,1,-0.024985556
136,-0.37055665,-0.32865524,0.4372985,0.50614226,0.727708,0.6898041,0.50787544,-0.33444437,0.42009267,44.332314,1,0.1769628
137,0.94524896,0.83247983,0.94297546,-0.92758495,0.22319828,-0.5693142,-0.5068805,0.6881218,0.5003834,90.0,0,-0.21837386
138,-0.34239516,0.039830726,-0.62334025,-0.9923456,0.7999162,0.41928464,0.057636894,-0.89180225,-0.15831965,2.111063,1,0.29913592
139,-0.23991619,-0.656906,-0.68762344,-0.6536444,0.1936712,-0.7505921,-0.5229015,0.8925444,-0.5610764,90.0,0,0.013221927
140,0.5277132,0.19608001,-0.17368639,0.19057178,-0.73275995,-0.031624224,0.94426703,-0.14455837,-0.5142375,34.585518,1,0.12034306
141,0.8550138,0.22154865,0.4557145,0.08680925,-0.977596,0.5114002,0.95739436,0.43237522,0.6175147,4.3594456,1,-0.10178357
142,0.70317334,0.99840254,-0.422773,-0.10123161,0.08565218,-0.6950886,-0.038048,-0.44603822,0.6738647,22.786812,1,-0.21228199
143,-0.3058728,-0.8366307,-0.97982913,0.721087,0.7176914,0.8681774,-0.85490894,-0.2104827,-0.14361212,69.04395,1,-0.10562768
144,0.72176754,-0.4771592,-0.3955912,0.46545455,-0.639895,0.27074966,0.48441848,-0.63909304,-0.55611044,90.0,0,-0.092313655
145,0.3996185,0.5890086,0.9067097,-0.3827002,0.097267166,-0.70637447,-0.12620968,-0.47775862,-0.30239964,90.0,0,0.0042373855
146,0.6067312,0.60645944,0.40901136,-0.75272137,-0.43194985,0.87859166,-0.094947696,0.2436895,-0.9633819,19.88409,1,-0.0883197
147,0.036040097,0.37828574,-0.8822364,-0.76943094,-0.2632614,0.8889175,-0.502404,-0.9567947,0.6185569,20.873528,1,0.27188033
148,0.69849676,0.073391005,0.7860944,-0.64193183,-0.45066276,-0.95910054,0.16686456,0.7747775,0.21280251,90.0,0,0.011042557
149,-0.83942837,0.3864471,0.35188124,-0.6665116,0.6579686,0.8247807,-0.21660183,-0.38247177,0.1493475,33.644558,1,-0.12177797
150,0.9450344,0.44992623,0.5801251,0.53716695,0.91398793,0.6323844,-0.46337152,-0.5373979,-0.5158187,90.0,0,-0.16990668
151,-0.5741302,-0.5834732,0.8690047,0.9033249,-0.82029116,-0.8718513,0.71406066,0.12748373,-0.57686734,80.55887,1,-0.06592678
152,-0.076366626,-0.8525074,0.9644334,-0.7200971,0.61310667,0.91635966,0.42202222,-0.82289803,0.17996997,53.784264,1,-0.08726147
153,-0.741567,0.73390007,0.3456527,0.8841123,-0.7082283,-0.09263128,0.08712625,-0.78332394,0.35381138,2.205026,1,-0.16881528
154,0.13287123,-0.3039159,-0.17416523,0.59245783,-0.28717357,0.9452663,0.8363693,-0.8438278,0.7048336,70.54959,1,0.30884156
155,0.34755787,-0.889361,0.91073227,0.66697395,0.6653679,0.83129,0.8421686,-0.56184095,0.8747252,89.99005,1,-0.13548708
156,-0.90413976,0.7628646,-0.08657496,0.6623355,-0.4539174,0.5097261,0.6093998,-0.8381252,0.82882893,62.692707,1,-0.20520195
157,0.6345012,0.19092406,0.4158588,-0.30835944,-0.058879275,-0.70527434,-0.00018542822,0.5656427,0.116792835,90.0,0,0.04065572
158,-0.7330312,0.659104,0.47597355,-0.92529005,0.6097634,0.73048896,0.024759127,-0.24281238,-0.8330418,90.0,0,-0.14814085
159,0.65655196,-0.9926823,-0.3130266,-0.3445296,0.8240247,-0.10141786,0.7773151,-0.8214095,0.6921576,84.63759,1,-0.20661645
160,0.2247567,0.07583816,-0.38808835,-0.019261446,-0.45309103,-0.08836409,0.5376339,0.25098097,0.3610689,90.0,0,0.37197316
161,0.78443354,-0.8941213,-0.6021139,0.4483879,-0.18352857,0.30042648,0.7955302,0.47200686,0.86623454,5.256631,1,-0.20647839
162,-0.6961168,0.5132586,0.40525404,-0.9848945,-0.9140492,-0.93246084,0.055234797,0.5530196,-0.1892848,35.07471,1,-0.09212235
163,-0.9935402,-0.6502106,0.8970098,-0.51067513,0.7067712,-0.2592248,0.042593658,-0.02053496,-0.7310385,85.3141,1,-0.20607598
164,-0.26767394,0.9992885,0.12825301,-0.06952947,0.09828698,-0.47398186,0.13273244,0.45663974,-0.78863215,41.254818,1,-0.16588512
165,-0.44310066,-0.5821554,0.48975846,0.8713332,-0.1506256,0.26649186,-0.9375757,-0.7370248,-0.23109888,17.192617,1,-0.0097604655
166,0.32878414,0.28065702,-0.615687,-0.73420763,0.8761433,-0.28928056,-0.07913596,-0.8092806,0.82046944,64.383705,1,0.22959551
167,0.33603692,0.019941922,-0.13746852,-0.897069,-0.5714116,0.7121584,0.24440883,-0.61224973,-0.6215936,12.304829,1,0.30518368
168,-0.299749,0.23059307,0.08483052,0.05406975,0.7378616,0.7225029,0.690397,0.40490338,-0.21509957,69.31897,1,0.27331176
169,-0.46131146,0.9113853,-0.9094301,0.23676614,0.6922482,-0.4561742,0.9574922,0.77184796,-0.6013438,40.49722,1,-0.16139749
170,-0.45938137,0.7946058,-0.7814964,-0.6230457,0.21709882,-0.7059713,0.14509034,0.15109043,0.1927088,5.950956,1,-0.11884189
171,-0.4985972,0.6421617,0.9408873,-0.44422796,0.73098665,-0.41389593,-0.30214578,0.5708869,-0.72533983,90.0,0,-0.06259537
172,-0.87638485,-0.2267348,-0.74063355,-0.84089446,0.17745604,-0.6320505,-0.3981974,0.45817712,-0.81400853,0.8598778,1,-0.112798
173,0.9879365,-0.38248667,0.0912585,0.583699,-0.525987,-0.3176725,-0.5874625,-0.24284337,0.46987334,90.0,0,-0.17394964
174,0.42885378,-0.63596165,-0.046152078,0.37641352,0.4762998,0.27207395,-0.6103546,0.73615813,-0.42310447,22.281708,1,-0.0337123
175,-0.2601564,0.1169956,0.71875703,0.2993006,0.40337542,-0.5672634,-0.29487634,-0.72621316,0.47380683,40.322086,1,0.34164542
176,0.8975156,0.46973652,-0.7506426,0.3867307,-0.13354962,-0.81577164,0.99894834,0.4482506,0.24487594,90.0,0,-0.15837955
177,0.74619573,-0.34931782,0.33369017,-0.06343914,-0.75210047,0.082139425,0.26381898,-0.053500194,-0.7494569,90.0,0,-0.069080144
178,-0.84943366,0.32967693,0.67581636,0.8481881,-0.2236283,0.8766317,0.63960695,-0.15191667,-0.18735993,82.28678,1,-0.1156651
179,-0.33304238,-0.8617668,-0.9805477,-0.5090027,-0.4907653,0.4593221,-0.6852586,0.38484326,0.4606706,90.0,0,-0.12167188
180,-0.080565676,-0.76469296,0.43901923,0.8272945,-0.2676411,0.51747954,0.48383743,-0.8919157,-0.8885847,13.380689,1,-0.03494106
181,0.35323548,0.66181535,0.8411238,-0.71667373,0.16678041,-0.43589383,-0.5545983,0.4767771,-0.17361625,5.9872055,1,-0.022491977
182,-0.12461578,0.68880254,-0.5226305,0.056684755,0.6554208,-0.7362224,0.19236594,0.6743802,0.5289311,0.93384063,1,0.012757015
183,0.76896423,-0.9348716,0.38291228,-0.59212697,0.114037454,0.5495578,-0.15961707,0.40840742,0.6808214,1.4905989,1,-0.21040978
184,0.89143735,0.09018621,-0.36780015,-0.2199477,0.73119384,-0.51936674,0.7665288,-0.88432753,0.942651,45.16064,1,-0.10823613
185,-0.76178557,0.7667781,0.081543356,0.122655496,0.96131194,0.9027242,0.5972163,0.3031669,0.35540277,78.102554,1,-0.18039906
186,-0.7330629,-0.06518935,-0.1416684,-0.79618174,-0.97734314,-0.9674634,0.47493315,-0.10508797,-0.018850764,41.273457,1,-0.012777134
187,-0.49288678,0.08167667,-0.74558586,-0.67290056,0.63528806,-0.9451413,0.832027,-0.32362416,0.86431676,50.7157,1,0.1733441
188,-0.8726024,-0.3745998,0.18633789,0.8756097,-0.81999296,0.6183861,0.22604784,0.2800161,0.9846182,68.54769,1,-0.1332264
